Sensor1_HumedadEntrada,Sensor2_TemperaturaGases,Output_HumedadSalida
0.41344698801337443,170.40061898007448,0.11159404350195173
0.3629253551756175,160.06900350073718,0.04201765301582081
0.41903177866216273,147.42671336737288,0.056105748846222846
0.4360127392349995,139.92384891871976,0.09500293471416477
0.5051357435379263,140.258591097509,0.1273746753577898
0.5247582549157102,150.72960887868416,0.22983585588852862
0.5959336342916496,160.13612463407583,0.26453131017114845
0.684247465540857,172.11761288221047,0.312004377375759
0.7452197633940576,177.7987675188988,0.2346627563823071
0.7482003515599528,177.17737736711047,0.14964246901184525
0.7938469279107738,170.9366524027307,0.08370803064889235
0.805888379553681,161.43819558520872,0.04851746991607928
0.7976843713714538,148.5785704202271,0.06003496415540872
0.7565518856886774,141.57746476554135,0.11010600763580683
0.7431847184209676,141.71743571329898,0.2235313059611715
0.6240093292025584,147.65294557435226,0.4442127925673476
0.5915773953039786,161.3879655839733,0.57829648412158
0.5471552157804699,171.12289744662718,0.5700834137242463
0.4915874457804924,180.42736268516563,0.45026141265689007
0.4652517817373057,179.4634324820384,0.2022974258385036
0.43375320460499506,169.9666598916032,0.10205216537367852
0.3942891674938555,159.2519905133996,0.04685902039694231
0.43578612161158126,146.45935642127847,0.0731333832429909
0.4239157662494615,142.14215180689115,0.07240787193260408
0.5010606971973419,140.9541342532945,0.1399193116822242
0.5744070506934298,146.01595251420065,0.2693152371102991
0.6242988821370992,160.3757468817196,0.277817274673996
0.6639188065454721,171.21854078346115,0.31977849196913655
0.7109214750230514,177.5373244708697,0.2644180302464995
0.7312315729498035,180.6990961628718,0.1386813951885485
0.7964220960173147,171.8629909119461,0.10323739588406458
0.7776956554405816,159.70656859768667,0.07566197946892748
0.7743486099867518,147.84487017316445,0.07476787573687915
0.7379884828602564,139.4655902049392,0.09846730568806407
0.7083492038053617,139.6743207745128,0.23158711402636573
0.6612440105852497,149.52921173902564,0.4607025706646038
0.6054722916233151,159.5261171302141,0.5979451326758505
0.5261864684167319,171.77777274678624,0.5927842291400728
0.5038286236694093,176.97679984970196,0.39762455025374804
0.43403249596521115,177.70303829010757,0.20755515421652296
0.39403424807565873,172.36551756572416,0.11478506478963485
0.4045258453448687,160.37771176011395,0.07213450389284567
0.4490597534118455,149.9976701528749,0.049692788825674336
0.44489981245571286,142.32182600572816,0.07545290996217732
0.47518583699403244,140.74815870161206,0.11444831235253071
0.5076473740026358,148.7172485188637,0.2174433143538844
0.5956117535805583,159.68339655709687,0.268009432852551
0.6665019613767518,173.81051486448814,0.32573656568423587
0.7098054326333836,180.1701450219555,0.2495524186229474
0.728495706110169,179.19081541676084,0.15838549616651174
0.7731999954689619,171.95609983072586,0.06726145660009332
0.8290907692177552,161.4448502872598,0.06253365651256497
0.8188913233336402,148.82387280126454,0.06547368102383672
0.7440706154908978,142.53749769116706,0.10269797861091012
0.7310121862024833,138.78522174783802,0.2044132015713523
0.638231943179586,148.70552321564935,0.42561236805972674
0.6280863256398986,159.4845651353187,0.5588906118967354
0.5431013180828959,173.51208303347735,0.6200375799352884
0.5014357795138363,180.56752901309287,0.4159285074831395
0.4038947341813597,179.05396613500437,0.22794983221867826
0.42334143877946734,173.29133602466067,0.08308505220662321
0.3998465187263099,161.78311451999264,0.054977807909369784
0.426827278156786,148.31870162607672,0.045290208597373025
0.45649395708696744,143.4508034465288,0.06241271503617565
0.48375864333100066,140.94752852142724,0.10743249187949327
0.5261800083430916,148.02977400381454,0.23917035615689508
0.6155939236435896,160.8658725885843,0.27391508137664167
0.6606003088868869,171.40191431470714,0.3082526172336647
0.7001013513879408,179.1064701016979,0.2506546052860726
0.7434003542458353,180.43056474995404,0.12613909235307577
0.7606680149327829,171.7749238980668,0.10489547609280184
0.7897941768087388,158.3049822070247,0.04967535589675278
0.8122651441805181,148.61161434199968,0.05640963159377955
0.7653599948690987,140.2825760950446,0.10787519923245178
0.7069616963400341,141.84414083139146,0.25514759253900304
0.6779005176385912,148.9404846699768,0.4296015396528952
0.5833504675655333,161.4714003481663,0.5793834121904984
0.5401036066116668,172.66323734664203,0.5779839724572587
0.4788503420869954,180.1113746095611,0.4216685655533216
0.45377921363677753,178.35203356576537,0.19409361350647988
0.37824412932257917,172.55969154173994,0.09685387954530168
0.3829960450837068,161.96845128936044,0.06572635120555195
0.37702378355907845,147.55564504551384,0.05523511880217245
0.4330046666888251,142.77860796582402,0.06692860223084483
0.506671499614153,140.42951958289555,0.13339942811890057
0.5280876569319393,147.39232370910042,0.2300414579381889
0.5897863212360865,160.29620044335476,0.2798860354186552
0.6792378873586721,172.47161546197827,0.26007946927174075
0.7389280416276008,179.93288044987537,0.2630446858545621
0.7600319775296133,178.05936790512993,0.15801719180331505
0.8039056003400284,172.19024514310382,0.0655060634904481
0.7784609091824412,159.3144454285165,0.05874818230083353
0.8177707899375393,146.75537269808015,0.08125655668912374
0.804777524753731,140.0501333585642,0.09748765248062219
0.7279813662822694,140.22796930814107,0.24649592541815363
0.6201167664481335,148.76589011450304,0.4921750441660335
0.5888353947520439,161.15221366306872,0.568128556580592
0.5504531075583976,170.28249841597406,0.6039117281782657
0.47401328959817846,179.3730914001111,0.4490761096000517
0.4636405722100125,177.84443214013217,0.19918855571171756
0.42155184202968693,172.38479045486366,0.0907094271699831
0.38587048998468404,159.37726941899643,0.05625106231191558
0.41043399295639416,147.19296593612734,0.06595825556684681
0.42031993671222867,141.7785341894445,0.0735246722914741
0.4787912519732567,140.39194706865186,0.13849519307350883
0.5271047363163588,147.9283310027977,0.25575692596601385
0.6234952360046603,157.78001091244354,0.26559214225046646
0.7041236400116093,172.70225640727293,0.28643693851669555
0.6889332837937787,179.8420388470721,0.23760352242763866
0.723339073150794,179.02658817018445,0.1783342151159241
0.7853078548220028,170.2281241044938,0.07979454170035011
0.7696316860234264,161.20936917833478,0.05967608323208713
0.791135535332449,147.5780315677897,0.06583774157941306
0.7767821211511085,140.5255162239964,0.10701172935893997
0.7474398884038315,143.29091373045642,0.20618750356720783
0.6658312900492952,147.54065851004128,0.44655500429013817
0.5961368955030096,160.74220996242627,0.5618685439677827
0.49862890279354954,172.31779730793195,0.5347256966785614
0.4829666525252217,179.41130251878312,0.43944390541176326
0.43962234633599984,179.30313086845757,0.20977164731324383
0.4225678330252241,172.13209360773862,0.09871043945542965
0.3858302379694181,160.27194059094072,0.058307605357496475
0.40108764473625186,148.19237659537455,0.04584856955591305
0.40863655601892673,142.49015279820767,0.06026002770084521
0.4366170934038231,139.66620911329755,0.1478517278787215
0.516026659309074,149.26575305816579,0.2315603670709417
0.5685934837149392,160.82234229868746,0.2708313678616765
0.6685376447834015,172.45410416717885,0.2962145769113689
0.7071943693251577,180.1381097535432,0.22201973847899636
0.7510386562734932,178.92853093063474,0.13138248120680157
0.7705230423355258,169.88673097002288,0.0590359247130583
0.7353486913497513,159.92770734028582,0.0536463244329577
0.8203775182339821,147.2531007365262,0.07868256027697691
0.7417979884194542,140.2470104642389,0.1338618242246648
0.7093086490614969,139.73645000026448,0.22915374045175185
0.6327055555692034,147.76695009570668,0.45489573975114334
0.6194386068688125,159.40337630601658,0.5661726113242714
0.5410651798657565,169.37813521592244,0.6261386743929517
0.4659156438361873,179.7213522371854,0.42244963809293684
0.4303520088981309,181.24145218390808,0.21851243575879128
0.443352295183467,172.36194223934595,0.11686846425285398
0.3985406113623744,159.79707604346595,0.049520301032403215
0.40615402598865097,148.18954855847443,0.05958184102478295
0.41936897140222507,140.55788380608374,0.06937239884770974
0.4445513265320595,141.0689112579639,0.13828608023164196
0.5349958276534241,148.2072868600774,0.24920407681436751
0.6065097022464904,159.1589515696013,0.2862114783289849
0.6837950881615413,173.43859343479704,0.3086976809806738
0.6725871197685005,177.53397609019322,0.2355091165090202
0.7393014723345284,179.73946186909737,0.13881624395532757
0.7785964814479015,171.654507418532,0.07044795514778725
0.799930383028536,161.90083181506577,0.0667662903930001
0.7873106294284622,148.58515955339874,0.05546328346131097
0.7593696251612437,140.61896413691366,0.09372697394651966
0.7257189716298929,140.7311624756625,0.19460054540708874
0.6437375366594088,148.28420164867003,0.4433351573278288
0.6186828288446751,158.85720930500335,0.5773138483470895
0.546865649959001,170.98883552073139,0.5576676126806451
0.47604630425894423,177.2361863567112,0.4098668865685124
0.4702147609627889,178.09815342752898,0.22289222298619218
0.4409170174524045,171.8496115275099,0.1125868819066045
0.4186579071038761,160.30017504928443,0.06729798623895629
0.34941756132961277,146.26496525915445,0.06186260322635547
0.46977550297936904,140.84165797105285,0.0748931910390465
0.49833811999094296,141.54227962491896,0.14159178895702434
0.5783247738792683,148.08138276077415,0.26939763700814506
0.6247492918346702,159.3662113542221,0.31543039442179066
0.6933702524249349,171.34354390080122,0.25118711975899977
0.7351301474621023,178.48036697092584,0.28196402434564194
0.7887772628479,178.38439976679498,0.16443274275681877
0.8300937780737198,171.92952857109418,0.08086697526603237
0.8043310947675641,162.30768822773578,0.05878041845504218
0.7587666923774685,147.50059503724557,0.06380818439067067
0.7556541808746872,140.66072704143556,0.11903830386043723
0.7253559624461638,140.92717173472167,0.20477396999157693
0.6633011505624209,147.5569405197922,0.47683466608655806
0.5750687606768113,161.09823580352347,0.5919502860584926
0.5055752486211105,169.3848196725431,0.5505163747517077
0.46761969616881044,178.49007115552428,0.443292415633324
0.4543513922446945,179.83944406222315,0.22599349791863688
0.441395492157429,171.46161073746106,0.12157616365099692
0.418331352275554,159.1791610411499,0.05892483622672146
0.43093724248325177,148.68505170858938,0.03432392853564653
0.4365802896617392,141.8852129094941,0.06488893333426941
0.4476013003873861,141.18950511931197,0.15300885318306237
0.5290921895073568,147.44307459433773,0.23378718555748018
0.5948247117625531,160.4562033191519,0.3175060115676936
0.6518623491382742,171.3536557455744,0.3111462604630347
0.718650947765986,179.76631720779682,0.25606183158350887
0.7706317940728479,180.5043892107597,0.12629962570526107
0.8072716070239006,169.15012829016104,0.08455414431387429
0.7944376027126734,160.1110674731957,0.045563702720964994
0.7521361151461388,146.50856101720288,0.08223210092561134
0.7521458444891665,143.42065825942666,0.13677989278256944
0.718431258398336,140.51074514030063,0.24367203114196712
0.6862595573176592,148.99066819597564,0.476181796379712
0.5886438431563192,159.96468314040482,0.538979845404504
0.5484474736929995,170.95262046513025,0.5648011580961463
0.48824470753421456,178.0990772787256,0.41882249321148407
0.4390746117874785,180.60680949900387,0.20992990137626732
0.4283993631274611,172.71164310602776,0.09923812022900952
0.38678317606494833,161.94358408737747,0.05667108856989411
0.3982849677480992,148.2997482893081,0.04470833887713999
0.43795858466312493,141.26678929534305,0.08308665520740563
0.46964001943963024,140.71167810844156,0.09971600524849543
0.5483568469461015,147.95721275103537,0.2487264879321286
0.5857361539126766,158.95811306752248,0.2656244633007156
0.6663294830298919,171.83971523677377,0.28153235748370514
0.7155535950827595,178.23188373101686,0.2310054255094208
0.7661019181705239,179.46303924806725,0.14733803578045934
0.7810164753577693,171.92571526483002,0.09524372460067114
0.7932182341094635,160.28768204367606,0.06314290338380382
0.7921314886189721,149.919424893841,0.05292748075667075
0.7658448889982165,140.9411517243314,0.11421195121343689
0.717473012150672,141.7355966769503,0.24226376889142553
0.6959106460052515,150.29580441823606,0.4125687053156379
0.5801852616251743,161.30661706929504,0.5966597767323644
0.5369125252259558,172.90887474430434,0.5712798487191184
0.4509703690991651,178.71444211038263,0.40351515191077225
0.44563823069835923,179.250773381471,0.1941766941552603
0.3874837660134335,170.43742875381977,0.10181308691635015
0.39443379488246844,160.49891440096465,0.060711040934825884
0.40234741023434256,148.5187551317645,0.058020466647851376
0.44381442365703366,141.00225479925314,0.06483671804194302
0.47138713119060177,142.0060644623398,0.13331631061576346
0.5262904871711311,147.03652013172618,0.20886700336621472
0.6287171292817159,161.6348628511599,0.26463438996153604
0.6674947346844783,172.65746973378944,0.2937797991261004
0.7063360334180481,178.95049634625101,0.2489888993465011
0.7567867254387642,178.87240073808573,0.1312372503404841
0.8231184023044453,172.23631626109818,0.07664218185342592
0.7952967024349781,161.52085123206388,0.06599832085032509
0.7764257707959831,148.34590267284057,0.06401783969698853
0.7481034758724614,141.12290057607612,0.1035528321228526
0.7065745208387025,140.99698815172286,0.21517433791587146
0.6499134444264567,150.0263190668517,0.4717493346040356
0.5744070430330166,159.6311168970627,0.5923311386683379
0.515712599186072,171.72619744723022,0.5656084199261692
0.46585654205427857,180.484565980164,0.39292719065005677
0.4500280214940726,179.16814115951595,0.21169685658569648
0.40216395099551183,172.892763905895,0.09997766376701397
0.39585676621811916,159.08871994309698,0.060105142969238044
0.43519045724606653,148.03900243252238,0.04900986979416522
0.4640967441237777,142.46330371253728,0.06946144722937667
0.47680045067874943,140.3025299583333,0.1423750170939875
0.5255793309113412,148.09299591438065,0.23651646793797715
0.5827113937265285,160.25668523089132,0.28463397125183637
0.6756589142691538,170.7665505278564,0.3305117835913772
0.7134629057880487,178.60732020728116,0.2657853305030305
0.7540735010685338,179.1337670077287,0.13298779184753787
0.7739380117562799,171.80238678001132,0.07577521510263333
0.7846066718197723,161.2803520208375,0.06505176459175588
0.7966124670888961,149.78575214898302,0.09132527576950142
0.7354946335572449,140.1227848020961,0.10108813473881945
0.737454424334254,141.09013819326435,0.2174315809534691
0.6511265059986915,148.91854326257524,0.4046948756661577
0.5970072811149643,161.51634746579916,0.5725999228805971
0.5114570419621991,172.47419534316663,0.5696966597827402
0.48219563077665983,179.31204372749525,0.38418245648812754
0.43163018227120037,179.68767285788581,0.21868022309490306
0.4087870847638404,172.42947388018598,0.06937318720074849
0.42943417796723776,159.07228570771585,0.05592859814025679
0.41334265765677375,148.43709374665693,0.03753040502971873
0.42230341744209415,142.43803066828565,0.05922369008530762
0.4682165513305739,140.77151290540291,0.1532633222406335
0.5500992248432861,148.373741596698,0.2317668548910563
0.625973865819869,159.7574835504741,0.2894474174785866
0.6674417592900086,169.44184555024228,0.2957792821812071
0.7313313053495888,179.04172050313764,0.23032952262982273
0.773998153341723,179.32292225655604,0.14473480699071306
0.8185925915261809,171.2432116549687,0.09465685767571354
0.7610081965454794,158.84536305111536,0.08114645363694767
0.8035556820451213,147.3636884943689,0.04628040968794514
0.7814781197530607,141.74305729023249,0.1103882668967277
0.690782576335785,142.95139444714368,0.25042678105624544
0.644090035194863,149.62672829505567,0.49018583768105195
0.5829843450274385,158.65565399516913,0.544375055971524
0.523620797197464,172.61033235639997,0.5569831619771172
0.4728086085227955,178.35796795009372,0.4206540326039882
0.4430486573861096,178.43886326339432,0.219584015331608
0.4271021897643167,171.2937294478782,0.10208037505907064
0.4216263391553707,160.7060669498554,0.06782789750064605
0.3930322355176138,149.2035483305995,0.06269463029277299
0.42130254115094967,140.88083860281725,0.08401607132275334
0.5087593863418285,140.89779893308878,0.1337788233610297
0.5511314798333822,148.70855869738614,0.24711325422580643
0.601657296837379,160.56799453952408,0.310603368855977
0.6712701323860883,172.93193075260788,0.28369828790472196
0.7169609748214657,177.73675835039387,0.23402194333065449
0.7722950925359419,179.0411576657071,0.14985854459202366
0.7834899693289152,170.68768066995864,0.07036834270042612
0.8053760986887847,159.949057720937,0.07998939435228225
0.7600003822516412,148.01811966647003,0.06965562600457299
0.7480477129784815,140.93212022019432,0.11319564241035636
0.7040168269226885,140.17912678598634,0.24055023842285067
0.6543155982108517,146.75700516094304,0.4778891448190165
0.5814697349044052,157.90556247328507,0.573969955159368
0.5275257286085487,171.62452489158463,0.5548209194669884
0.4521546682935425,178.59012922007017,0.43603511963483893
0.4491706106529097,178.34519266109936,0.24157837217782602
0.40813842636274184,173.0782535086814,0.09930347210030548
0.36589584784447965,159.14056181320495,0.05436969101125644
0.3930920985300355,149.66112903628948,0.048786334988251544
0.44492862967625346,142.60271341836622,0.0628958739729237
0.47158251061378936,139.02796920730754,0.13954987642231956
0.5242577719222488,148.33667641314952,0.2206588915326101
0.5985081464598361,159.60030350916352,0.26474098412977837
0.6686753495785518,168.84390110113188,0.3064043228889574
0.6888300013177101,177.57648907283453,0.25993368447398896
0.7728059684993464,179.79606643301165,0.15847795581551616
0.7742054376268829,173.7749042985609,0.0947260336671431
0.7996414406350041,160.90267814269936,0.06225843683064921
0.7895029004452006,148.56792742666354,0.056428805151382225
0.7512620765101939,140.95753729246584,0.08609080143807235
0.69708385553588,142.66153258874508,0.21809592268434372
0.6560896679131462,150.39253415610784,0.4400617292963738
0.6325066061815056,159.41315732047548,0.5841916399279605
0.5109631005157391,169.75571848553895,0.5531981104386182
0.5162892099236036,176.92294286263183,0.37580634017266934
0.43300217770348015,180.3430113180629,0.23501627557385443
0.4104961250827421,171.70864650507514,0.10444562536967593
0.3782657837723054,160.1832419104587,0.0587388148989009
0.3943633084074189,146.45364396119422,0.04343657096953018
0.42813840812424886,140.22568076130858,0.10087552531125861
0.4615290501239458,140.68338886019603,0.12692683911911692
0.5340182419775917,148.4521333375144,0.24647607099195745
0.5918596821638635,159.60140796108604,0.2780971744652099
0.6988190217237035,170.71837884754802,0.28700694583002784
0.6942375667448851,178.23656333330052,0.23266570706042866
0.7638572092099613,180.22945361185032,0.14589418763461112
0.7951682288970673,172.0004896654529,0.0942075658345837
0.7785935890269633,160.61215680695594,0.0642560641411993
0.803947853168088,147.34542114327348,0.054633225179340356
0.7538368586173577,138.0250461886964,0.09705352927621244
0.6677092574268364,140.4557653672122,0.21922934906736782
0.6750003911170813,147.37772439972494,0.4678327543908195
0.5776611823179558,160.34901226862746,0.6203544575064085
0.5172411022022284,175.04142875953133,0.5901393769709395
0.4962009911993553,179.71629634352118,0.4415638529385348
0.431253371476641,181.7570904852865,0.21744038090142673
0.4281441397519998,172.3244747411892,0.09097025355393135
0.42420332190730636,159.370113762427,0.06136261059616084
0.396890127534523,148.59221103227156,0.0651428244827305
0.454061851044109,142.75950827357485,0.07537383003559836
0.4673337335136475,142.80843227041814,0.11702714321551552
0.5828589194676513,147.668957586107,0.24739372983285834
0.5861408599093761,160.2531836956994,0.2767051855289464
0.6823251476941876,170.32643816617798,0.2778980689520587
0.734432850976127,179.84579895059457,0.24626971254123065
0.7681251553171673,180.57448502495905,0.13590221063953895
0.7768004400306976,171.79550449996518,0.08963532704019743
0.7969720501611719,159.33261594564001,0.0484048067267373
0.7471395410001406,148.60442590542863,0.059730363850173974
0.7662917996426345,141.3963287054601,0.11793608256991597
0.7245493570790643,141.06001350594642,0.23723972148402664
0.6644733872562162,148.4230100784866,0.43897689419564734
0.5405338765741506,159.8261851495303,0.5622510332328365
0.5128838722232129,172.75165997407612,0.5392050749286394
0.467481129884533,179.75735777106814,0.4341825741397093
0.4440297797887935,178.03802717875914,0.21374215270767533
0.4155754748538291,170.74511444269092,0.07893937618213391
0.39659552416057636,159.74562558297401,0.05686811813495918
0.42249360747304854,148.98113207825568,0.06470565531633032
0.41767175361895126,141.1269270879879,0.0721452976704794
0.49464764965538616,140.33571926397434,0.1331975097991686
0.547691443221807,148.50581355087613,0.22978133022290226
0.6075510946567543,159.66918948047694,0.2872606323716053
0.6581625902532756,172.63619150607346,0.3143081520638754
0.7541719269551173,179.35418876096992,0.20878959255498722
0.771667312644787,178.70585213845092,0.14350066817921758
0.7708445859939587,171.98722381789634,0.0679353765787175
0.8049661095147197,161.31504805952406,0.06099320701671121
0.8052609708005156,147.67466487760444,0.06829739430340423
0.7500412268965024,141.381526655744,0.11562021116543081
0.7393424953971175,140.90840933363089,0.2199462628114423
0.6694440729893131,148.67127863801204,0.4340664730055641
0.5531504332466934,159.34543505840418,0.5923505050131715
0.5441900406717718,171.86604047900838,0.5982942094855199
0.4743223664532508,180.1289536083199,0.40482405960789747
0.4489401974158465,178.08412334465712,0.23836673321126456
0.42867299354600524,170.42629994252422,0.09172562665700662
0.4039032409428363,158.70854443551332,0.05366376615151593
0.4430937414198637,147.07363242395007,0.06714394898897659
0.4346224634337401,141.57419296198964,0.0967463978986613
0.49493930600258024,139.57300998823126,0.15580792154025894
0.5542954525977574,147.946399609407,0.257585158773921
0.5980530806221428,160.6182893033102,0.2850121450289014
0.6773788850345457,172.17236410639816,0.335205931444447
0.7056635907152498,178.63557134594046,0.26289817290671114
0.7533520304945659,179.2120540576581,0.14512054810087047
0.7639615294523041,171.86285037558721,0.07057087068137033
0.8048281823274009,159.77575904445254,0.044377212828479534
0.7967163367761176,148.03346023549602,0.07189256492237232
0.7853886620465758,143.21429710885405,0.10545702491350754
0.733379850545612,141.78818057802826,0.22685734919107342
0.656107487742043,150.72494587166233,0.4469064639096674
0.5764364062533134,159.5030368670797,0.5432654352067748
0.5468536091754114,171.6707384489611,0.5641331907930256
0.5046580129898014,177.68900456062616,0.3986459239700715
0.45330030060108983,178.21156352381357,0.22741900075673852
0.43147824723811606,173.65761819451248,0.09920612393493834
0.3957622093760351,159.47796571015826,0.07266159657273137
0.4004563173774556,150.1635762542954,0.04510999931318444
0.4234585740803748,139.735507413417,0.07126287632707135
0.48132502020923196,139.92540064002353,0.14467516590119986
0.5366247852056354,147.9030637331273,0.2263874900782898
0.604133552570781,159.9362500783206,0.305308813408631
0.6592174497342758,172.678792338299,0.2991919888304777
0.7148844958639589,179.47190074308932,0.24813028951336982
0.7462695178155448,178.60481506855922,0.15477469207098848
0.8090436835300606,171.6223892393313,0.06961558017188164
0.8015303612448743,159.68093708021576,0.061819949711165105
0.7867224245733248,147.32964121882463,0.06435980312561804
0.7468548138100063,140.09090673749543,0.10449997499741541
0.6909187882506715,142.00675356553046,0.22924054842130098
0.6879626827259772,146.41613002622327,0.48046636897327705
0.6110927741626394,161.6173586974444,0.5961965010830619
0.5057182442736113,171.4127108202472,0.5588510531755227
0.4977057955557006,178.24862171951074,0.45482178902488246
0.4566462245296723,179.7608896166003,0.17495251821829733
0.4122762191869884,173.24092162999688,0.10343395361358301
0.43196221791503514,161.1176324416037,0.06369746258099561
0.41412308958342653,148.74614700351063,0.05102141970052704
0.4098601305660245,142.065733163819,0.06109862988298763
0.4897463295624714,139.26237209695304,0.1182649129215197
0.5430945471592622,147.7224644126619,0.23495219926412791
0.5879340630244371,159.08882993997517,0.30142507640072
0.6732745756125358,172.98034377706426,0.3156368930404927
0.6842037451346782,178.63765230697925,0.23443656662808762
0.7816147354238444,179.86653688268524,0.15806233065406572
0.7726488691869204,172.29156198833877,0.06975989636341048
0.7803010774976594,159.13769306383648,0.04986243039763344
0.7879348078128823,147.6573367441748,0.06912313414931619
0.7704628574358623,142.27268736491166,0.09133407371418238
0.7208355317303653,140.20338702541235,0.2532551196215895
0.6469502155595414,148.3691625643461,0.45253855949763383
0.5898782141761643,159.21745871367315,0.540269164311933
0.5155357541774601,171.4417528589338,0.5715757530042032
0.47794935150890894,178.97496838193302,0.45852975861833356
0.4596970254152309,178.23826381560582,0.2256579318476844
0.4097034379880919,170.79525809186566,0.10303923280824046
0.417188285095189,160.28627333677804,0.07818400418716258
0.43889672349549314,147.39955754535933,0.061126924370898346
0.4264362307442698,140.1682121183984,0.07133946999174368
0.4787114844803988,140.039816530395,0.13732197414060698
0.5816204583462589,148.16638690781895,0.23193009149457622
0.6288868682396005,160.94370163440016,0.31810015722656954
0.6283553083587415,173.26223368216156,0.3320970903953546
0.72530001677971,178.29521223990906,0.23725348418365383
0.7618145987217833,181.1714411192343,0.12756991527261655
0.8067403654762051,170.7510001851431,0.06503050288685729
0.785100424650299,161.08354852332778,0.07461666289827422
0.7734191358182179,147.52259850013542,0.057934985690774925
0.7482819845691167,140.10794640422682,0.11527024461596573
0.706118479534527,140.23411351731247,0.2094733848919237
0.6781098822111733,148.1918472545008,0.4561295859602392
0.5763759765370229,160.5799721710335,0.5925509460614446
0.5257443231258271,172.4255730837538,0.5728350586381677
0.44666270173147643,178.07714531055518,0.43396706738954133
0.4583389575932594,178.03147103839194,0.20430987340275578
0.4352092987295918,170.8390663524858,0.09337668036839168
0.39345853138272424,159.88864559761484,0.067112557634819
0.4038297094447035,148.03413934996033,0.0621568427921826
0.44726103917066784,140.02869421202718,0.07726971759941238
0.5119325896890677,141.24847336815998,0.1380236944539353
0.5463688160762885,150.5068637624858,0.2548847366389649
0.5860491611504949,159.4952845381643,0.3038120786292555
0.6294269474352611,171.322193224646,0.2899220412342313
0.6952545252052232,179.58079189622734,0.22429417952133618
